Open Time (ET),Close Time (ET),Trading Date,Direction,Entry Price,Exit Price,Profit/Loss,Status,Duration (min),Is Quick Stop,ADX,Plus DI,Minus DI,Trend Direction,Trend Strength,Is Strong Trend,Is Golden Cross,Is Death Cross,Keltner Upper,Keltner Middle,Keltner Lower,Entry vs Keltner,Bollinger Upper,Bollinger Lower,BB Bandwidth,Is Squeezing,Volatility Level,ATR
2025-10-30 10:44:01,2025-10-30 10:52:00,2025-10-30,Long,6911.00,6894.50,-825.00,Loss,7,true,22.32,26.52,14.24,Doji,Weak,false,true,false,6906.00,6898.05,6890.10,Above Upper,6910.05,6886.05,0.0035,true,Normal,5.30
2025-10-31 09:46:01,2025-10-31 10:19:00,2025-10-31,Short,6881.50,6885.50,-200.00,Loss,32,false,50.77,10.60,30.83,Down,Very Strong,true,false,true,6898.14,6892.68,6887.21,Below Lower,6905.17,6880.18,0.0036,true,Normal,3.65
2025-10-31 11:50:01,2025-10-31 12:33:00,2025-10-31,Short,6876.75,6876.00,37.50,Profit,42,false,28.47,22.16,21.48,Up,Strong,true,false,true,6890.56,6883.96,6877.36,Below Lower,6893.45,6874.47,0.0028,true,Normal,4.40
2025-10-31 12:33:01,2025-10-31 12:42:00,2025-10-31,Long,6876.00,6862.00,-700.00,Loss,8,true,35.96,22.85,12.63,Up,Strong,true,true,false,6871.77,6866.36,6860.95,Above Upper,6877.16,6855.56,0.0031,true,Normal,3.61
2025-10-31 12:44:01,2025-10-31 13:47:00,2025-10-31,Short,6862.00,6860.00,100.00,Profit,62,false,40.71,14.77,23.74,Down,Strong,true,false,true,6875.22,6869.64,6864.06,Below Lower,6878.15,6861.13,0.0025,true,Normal,3.72
2025-10-31 13:47:01,2025-10-31 15:54:51,2025-10-31,Long,6860.00,6883.73,1186.26,Profit,127,false,17.58,31.23,14.30,Doji,Weak,false,true,false,6859.05,6853.66,6848.27,Above Upper,6861.82,6845.50,0.0024,true,Normal,3.59
2025-11-03 10:27:01,2025-11-03 10:42:00,2025-11-03,Short,6856.75,6867.75,-550.00,Loss,14,true,30.02,11.99,36.37,Down,Strong,true,false,true,6876.12,6869.74,6863.36,Below Lower,6882.09,6857.39,0.0036,true,Normal,4.25
2025-11-03 10:45:01,2025-11-03 11:27:00,2025-11-03,Long,6869.75,6870.75,50.00,Profit,41,false,43.48,27.23,17.13,Up,Strong,true,true,false,6865.16,6859.15,6853.14,Above Upper,6872.38,6845.92,0.0039,true,Normal,4.01
2025-11-04 09:35:01,2025-11-04 09:41:58,2025-11-04,Short,6798.75,6814.75,-800.00,Loss,6,true,37.42,15.48,34.20,Down,Strong,true,false,true,6814.54,6808.81,6803.08,Below Lower,6818.21,6799.41,0.0028,true,Normal,3.82
2025-11-04 09:43:01,2025-11-04 10:55:51,2025-11-04,Long,6816.00,6830.68,733.83,Profit,72,false,30.63,26.67,18.63,Up,Strong,true,true,false,6814.68,6807.35,6800.02,Above Upper,6818.76,6795.94,0.0034,true,Normal,4.89
2025-11-05 09:49:01,2025-11-05 14:06:44,2025-11-05,Long,6809.00,6849.54,2027.08,Profit,257,false,24.41,29.87,12.94,Doji,Weak,false,true,false,6805.27,6798.44,6791.61,Above Upper,6808.73,6788.14,0.0030,true,Normal,4.55
2025-11-06 09:52:01,2025-11-06 12:51:39,2025-11-06,Short,6801.50,6761.29,2010.69,Profit,179,false,26.67,13.55,32.48,Down,Strong,true,false,true,6818.54,6811.34,6804.14,Below Lower,6822.15,6800.52,0.0032,true,Normal,4.80
2025-11-06 13:06:01,2025-11-06 13:25:00,2025-11-06,Short,6744.50,6752.50,-400.00,Loss,18,false,35.49,13.52,39.86,Down,Strong,true,false,true,6763.09,6756.95,6750.81,Below Lower,6768.07,6745.83,0.0033,true,Normal,4.09
2025-11-06 13:26:01,2025-11-06 15:32:16,2025-11-06,Long,6754.50,6764.31,490.45,Profit,126,false,49.02,36.56,13.62,Up,Strong,true,true,false,6750.16,6744.38,6738.59,Above Upper,6754.63,6734.12,0.0030,true,Normal,3.86
2025-11-06 15:47:01,2025-11-06 15:58:00,2025-11-06,Short,6753.50,6749.25,212.50,Profit,10,true,41.38,7.84,40.58,Down,Strong,true,false,true,6771.70,6766.36,6761.03,Below Lower,6778.13,6754.60,0.0035,true,Normal,3.56
2025-11-07 09:37:01,2025-11-07 09:56:00,2025-11-07,Short,6700.25,6705.75,-275.00,Loss,18,false,20.09,13.49,43.15,Doji,Weak,false,false,true,6720.20,6713.70,6707.20,Below Lower,6729.10,6698.30,0.0046,true,Normal,4.34
2025-11-07 11:17:01,2025-11-07 11:24:00,2025-11-07,Short,6667.00,6678.00,-550.00,Loss,6,true,23.20,18.06,26.39,Doji,Weak,false,false,true,6681.88,6675.78,6669.67,Below Lower,6685.06,6666.49,0.0028,true,Normal,4.07
2025-11-07 12:15:01,2025-11-07 12:49:00,2025-11-07,Long,6669.25,6667.50,-87.50,Loss,33,false,26.33,26.29,16.09,Up,Strong,true,true,false,6668.24,6662.31,6656.39,Above Upper,6669.40,6655.23,0.0021,true,Low,3.95
2025-11-07 12:51:01,2025-11-07 12:57:00,2025-11-07,Short,6666.00,6680.25,-712.50,Loss,5,true,44.72,19.54,27.04,Down,Strong,true,false,true,6682.02,6675.63,6669.23,Below Lower,6685.80,6665.45,0.0030,true,Normal,4.26
2025-11-07 13:00:01,2025-11-07 15:58:00,2025-11-07,Long,6683.25,6750.00,3337.50,Profit,177,false,34.28,28.71,14.82,Up,Strong,true,true,false,6681.22,6674.73,6668.23,Above Upper,6685.53,6663.92,0.0032,true,Normal,4.33
2025-11-10 11:01:01,2025-11-10 11:56:00,2025-11-10,Short,6801.50,6801.25,12.50,Profit,54,false,54.27,6.92,35.45,Down,Very Strong,true,false,true,6818.89,6813.58,6808.26,Below Lower,6827.79,6799.36,0.0042,true,Normal,3.54
2025-11-11 10:18:01,2025-11-11 10:32:00,2025-11-11,Short,6835.00,6838.75,-187.50,Loss,13,true,31.97,13.55,25.26,Down,Strong,true,false,true,6846.85,6841.30,6835.75,Below Lower,6851.38,6831.22,0.0029,true,Normal,3.70
2025-11-12 10:16:01,2025-11-12 11:33:00,2025-11-12,Short,6872.50,6871.50,50.00,Profit,76,false,23.53,13.24,25.57,Doji,Weak,false,false,true,6885.37,6879.75,6874.13,Below Lower,6886.24,6873.26,0.0019,true,Normal,3.75
2025-11-13 09:37:01,2025-11-13 10:01:00,2025-11-13,Short,6833.25,6832.25,50.00,Profit,23,false,32.83,11.50,36.14,Down,Strong,true,false,true,6851.08,6845.08,6839.07,Below Lower,6855.05,6835.10,0.0029,true,Normal,4.00
2025-11-13 10:13:01,2025-11-13 10:27:00,2025-11-13,Long,6844.50,6833.75,-537.50,Loss,13,true,28.33,28.72,11.35,Up,Strong,true,true,false,6840.24,6832.86,6825.48,Above Upper,6845.92,6819.80,0.0038,true,Normal,4.92
2025-11-13 10:29:01,2025-11-13 15:58:00,2025-11-13,Short,6829.75,6757.75,3600.00,Profit,328,false,34.88,16.06,23.37,Down,Strong,true,false,true,6846.72,6839.91,6833.11,Below Lower,6850.42,6829.41,0.0031,true,Normal,4.54
2025-11-14 09:33:01,2025-11-14 09:38:47,2025-11-14,Short,6673.75,6700.75,-1350.00,Loss,5,true,27.70,9.39,37.47,Down,Strong,true,false,true,6699.57,6692.49,6685.40,Below Lower,6707.22,6677.75,0.0044,true,Normal,4.72
2025-11-14 09:45:01,2025-11-14 12:50:42,2025-11-14,Long,6705.25,6774.56,3465.57,Profit,185,false,23.40,28.90,13.95,Doji,Weak,false,true,false,6702.32,6692.46,6682.61,Above Upper,6712.84,6672.09,0.0061,true,Normal,6.57
2025-11-14 12:51:01,2025-11-14 13:15:00,2025-11-14,Short,6774.50,6781.50,-350.00,Loss,23,false,19.54,12.78,35.09,Doji,Weak,false,false,true,6792.16,6785.65,6779.14,Below Lower,6797.07,6774.23,0.0034,true,Normal,4.34
2025-11-14 13:43:01,2025-11-14 13:53:51,2025-11-14,Short,6756.75,6772.25,-775.00,Loss,10,true,20.11,13.16,28.54,Doji,Weak,false,false,true,6771.73,6765.33,6758.92,Below Lower,6776.67,6753.98,0.0034,true,Normal,4.27
2025-11-14 13:54:01,2025-11-14 14:09:00,2025-11-14,Long,6773.00,6763.25,-487.50,Loss,14,true,35.74,30.91,13.33,Up,Strong,true,true,false,6768.18,6761.51,6754.85,Above Upper,6773.75,6749.28,0.0036,true,Normal,4.44
2025-11-14 14:48:01,2025-11-14 15:09:00,2025-11-14,Long,6786.00,6778.00,-400.00,Loss,20,false,19.32,23.82,21.38,Doji,Weak,false,true,false,6785.60,6779.95,6774.30,Above Upper,6784.82,6775.08,0.0014,true,Normal,3.77
2025-11-14 15:15:01,2025-11-14 15:58:00,2025-11-14,Short,6775.50,6752.75,1137.50,Profit,42,false,21.05,13.37,22.78,Doji,Weak,false,false,true,6787.11,6781.71,6776.31,Below Lower,6790.49,6772.93,0.0026,true,Normal,3.60
2025-11-17 09:36:01,2025-11-17 10:05:00,2025-11-17,Long,6753.00,6753.00,0.00,Loss,28,false,33.84,39.08,18.86,Up,Strong,true,true,false,6746.30,6740.23,6734.15,Above Upper,6753.23,6727.22,0.0039,true,Normal,4.05
2025-11-17 10:05:01,2025-11-17 10:30:00,2025-11-17,Short,6753.00,6758.25,-262.50,Loss,24,false,30.95,16.97,26.20,Down,Strong,true,false,true,6774.29,6766.23,6758.16,Below Lower,6776.65,6755.80,0.0031,true,Normal,5.38
2025-11-17 11:03:01,2025-11-17 11:29:00,2025-11-17,Short,6736.50,6737.00,-25.00,Loss,25,false,22.12,16.21,29.02,Doji,Weak,false,false,true,6754.61,6746.98,6739.34,Below Lower,6757.73,6736.22,0.0032,true,Normal,5.09
2025-11-17 11:29:01,2025-11-17 12:41:02,2025-11-17,Long,6737.00,6748.47,573.33,Profit,72,false,39.45,35.27,18.77,Up,Strong,true,true,false,6731.76,6724.73,6717.69,Above Upper,6738.75,6710.70,0.0042,true,Normal,4.69
2025-11-17 12:42:01,2025-11-17 15:47:06,2025-11-17,Short,6747.50,6686.55,3047.68,Profit,185,false,28.08,17.71,34.39,Down,Strong,true,false,true,6762.68,6757.04,6751.39,Below Lower,6765.36,6748.72,0.0025,true,Normal,3.76
2025-11-17 15:48:01,2025-11-17 15:58:00,2025-11-17,Long,6686.50,6688.75,112.50,Profit,9,true,23.52,29.15,11.80,Doji,Weak,false,true,false,6682.88,6675.58,6668.27,Above Upper,6685.70,6665.45,0.0030,true,Normal,4.87
2025-11-18 09:34:01,2025-11-18 09:43:00,2025-11-18,Long,6673.50,6657.25,-812.50,Loss,8,true,20.56,27.42,21.91,Doji,Weak,false,true,false,6668.88,6659.31,6649.74,Above Upper,6670.57,6648.05,0.0034,true,Normal,6.38
2025-11-18 09:51:01,2025-11-18 11:25:23,2025-11-18,Short,6643.50,6642.20,65.05,Profit,94,false,19.99,13.64,26.97,Doji,Weak,false,false,true,6672.55,6659.74,6646.92,Below Lower,6680.00,6639.48,0.0061,true,Normal,8.54
2025-11-18 11:26:01,2025-11-18 11:53:00,2025-11-18,Long,6644.00,6644.25,12.50,Profit,26,false,46.94,31.73,8.01,Up,Strong,true,true,false,6637.52,6627.30,6617.08,Above Upper,6645.00,6609.60,0.0053,true,Normal,6.81
2025-11-18 12:29:01,2025-11-18 12:39:51,2025-11-18,Short,6621.75,6646.00,-1212.50,Loss,10,true,31.10,12.12,29.47,Down,Strong,true,false,true,6644.59,6635.74,6626.88,Below Lower,6648.93,6622.54,0.0040,true,Normal,5.90
2025-11-18 12:40:01,2025-11-18 15:28:00,2025-11-18,Long,6647.00,6653.00,299.83,Profit,167,false,30.50,40.10,15.52,Up,Strong,true,true,false,6640.20,6630.51,6620.82,Above Upper,6650.82,6610.21,0.0061,true,Normal,6.46
2025-11-18 15:28:01,2025-11-18 15:58:00,2025-11-18,Short,6652.75,6644.50,412.50,Profit,29,false,30.01,12.12,33.19,Down,Strong,true,false,true,6670.75,6664.21,6657.68,Below Lower,6674.12,6654.30,0.0030,true,Normal,4.36
2025-11-19 09:37:01,2025-11-19 10:50:02,2025-11-19,Long,6656.25,6681.03,1238.99,Profit,73,false,32.47,29.46,14.29,Up,Strong,true,true,false,6651.85,6645.88,6639.90,Above Upper,6655.07,6636.68,0.0028,true,Normal,3.98
2025-11-19 10:51:01,2025-11-19 13:37:16,2025-11-19,Short,6678.00,6661.96,801.80,Profit,166,false,34.02,10.17,33.36,Down,Strong,true,false,true,6695.61,6689.68,6683.74,Below Lower,6702.17,6677.18,0.0037,true,Normal,3.96
2025-11-19 14:27:01,2025-11-19 14:52:00,2025-11-19,Short,6632.25,6641.50,-462.50,Loss,24,false,41.54,8.75,34.25,Down,Strong,true,false,true,6653.68,6646.64,6639.60,Below Lower,6658.66,6634.61,0.0036,true,Normal,4.69
2025-11-19 14:53:01,2025-11-19 15:58:00,2025-11-19,Long,6642.00,6661.00,950.00,Profit,64,false,28.38,27.68,14.65,Up,Strong,true,true,false,6640.05,6634.00,6627.95,Above Upper,6642.37,6625.63,0.0025,true,Normal,4.03
2025-11-20 10:09:01,2025-11-20 10:22:00,2025-11-20,Short,6767.25,6775.00,-387.50,Loss,12,true,25.72,13.55,28.66,Down,Strong,true,false,true,6787.57,6779.89,6772.20,Below Lower,6791.57,6768.20,0.0034,true,Normal,5.12
2025-11-20 10:25:01,2025-11-20 10:49:00,2025-11-20,Long,6783.00,6777.00,-300.00,Loss,23,false,31.54,23.10,16.48,Up,Strong,true,true,false,6780.82,6773.03,6765.23,Above Upper,6783.82,6762.23,0.0032,true,Normal,5.19
2025-11-20 10:50:01,2025-11-20 13:13:05,2025-11-20,Short,6776.50,6642.05,6722.61,Profit,143,false,19.78,13.26,26.35,Doji,Weak,false,false,true,6791.13,6784.63,6778.12,Below Lower,6792.25,6777.00,0.0022,true,Normal,4.34
2025-11-20 13:14:01,2025-11-20 13:28:00,2025-11-20,Long,6642.75,6625.25,-875.00,Loss,13,true,53.82,34.22,7.54,Up,Very Strong,true,true,false,6633.84,6621.35,6608.86,Above Upper,6650.73,6591.97,0.0089,true,Normal,8.32
2025-11-20 13:38:01,2025-11-20 14:57:56,2025-11-20,Short,6610.00,6611.53,-76.75,Loss,79,false,44.47,10.58,29.06,Down,Strong,true,false,true,6637.19,6624.55,6611.91,Below Lower,6642.53,6606.57,0.0054,true,Normal,8.43
2025-11-20 14:59:01,2025-11-20 15:07:00,2025-11-20,Long,6612.25,6601.50,-537.50,Loss,7,true,23.04,26.94,11.31,Doji,Weak,false,true,false,6608.74,6598.31,6587.89,Above Upper,6614.03,6582.59,0.0048,true,Normal,6.95
2025-11-20 15:36:01,2025-11-20 15:58:00,2025-11-20,Short,6580.00,6561.25,937.50,Profit,21,false,28.13,11.81,29.32,Down,Strong,true,false,true,6603.48,6594.76,6586.04,Below Lower,6609.51,6580.01,0.0045,true,Normal,5.81
2025-11-21 10:37:01,2025-11-21 10:48:00,2025-11-21,Short,6544.75,6569.75,-1250.00,Loss,10,true,12.16,16.17,31.32,Doji,Weak,false,false,true,6579.75,6565.06,6550.37,Below Lower,6586.02,6544.10,0.0064,true,Normal,9.79
2025-11-21 11:23:01,2025-11-21 13:04:51,2025-11-21,Long,6574.75,6618.06,2165.35,Profit,101,false,27.47,29.80,15.05,Up,Strong,true,true,false,6573.35,6561.05,6548.75,Above Upper,6578.12,6543.98,0.0052,true,Normal,8.20
2025-11-21 13:06:01,2025-11-21 13:31:00,2025-11-21,Short,6614.50,6620.00,-275.00,Loss,24,false,37.93,11.42,34.57,Down,Strong,true,false,true,6641.29,6632.35,6623.41,Below Lower,6647.77,6616.93,0.0046,true,Normal,5.96
2025-11-21 13:32:01,2025-11-21 14:47:21,2025-11-21,Long,6624.25,6651.41,1357.76,Profit,75,false,38.12,28.19,12.85,Up,Strong,true,true,false,6620.20,6611.00,6601.80,Above Upper,6624.06,6597.94,0.0040,true,Normal,6.13
2025-11-21 14:57:01,2025-11-21 15:58:00,2025-11-21,Short,6649.25,6615.25,1700.00,Profit,60,false,35.30,16.29,34.44,Down,Strong,true,false,true,6665.44,6657.54,6649.63,Below Lower,6673.05,6642.03,0.0047,true,Normal,5.27
2025-11-24 09:35:01,2025-11-24 09:44:32,2025-11-24,Long,6681.75,6659.00,-1137.50,Loss,9,true,42.96,46.77,11.67,Up,Strong,true,true,false,6671.54,6665.70,6659.86,Above Upper,6681.40,6650.00,0.0047,true,Normal,3.90
2025-11-24 09:51:01,2025-11-24 10:00:00,2025-11-24,Short,6649.75,6671.25,-1075.00,Loss,8,true,34.37,17.25,34.53,Down,Strong,true,false,true,6679.03,6669.03,6659.02,Below Lower,6687.87,6650.18,0.0057,true,Normal,6.67
2025-11-24 10:02:01,2025-11-24 12:12:40,2025-11-24,Long,6678.25,6700.92,1133.37,Profit,130,false,26.18,32.27,16.53,Up,Strong,true,true,false,6674.56,6664.45,6654.34,Above Upper,6680.11,6648.79,0.0047,true,Normal,6.74
2025-11-25 09:44:01,2025-11-25 09:59:00,2025-11-25,Short,6703.00,6714.50,-575.00,Loss,14,true,41.04,13.88,34.35,Down,Strong,true,false,true,6725.12,6718.33,6711.53,Below Lower,6732.40,6704.25,0.0042,true,Normal,4.53
2025-11-25 09:59:01,2025-11-25 10:03:50,2025-11-25,Long,6714.50,6693.00,-1075.00,Loss,4,true,39.74,35.08,24.23,Up,Strong,true,true,false,6710.70,6701.73,6692.75,Above Upper,6725.05,6678.40,0.0070,true,Normal,5.99
2025-11-25 10:32:01,2025-11-25 10:56:00,2025-11-25,Long,6724.50,6720.75,-187.50,Loss,23,false,23.49,31.66,14.53,Doji,Weak,false,true,false,6720.45,6710.08,6699.70,Above Upper,6723.60,6696.55,0.0040,true,Normal,6.92
2025-12-01 09:52:01,2025-12-01 10:16:00,2025-12-01,Long,6833.00,6831.25,-87.50,Loss,23,false,17.27,31.94,16.26,Doji,Weak,false,true,false,6830.62,6824.18,6817.73,Above Upper,6834.57,6813.78,0.0030,true,Normal,4.30
2025-12-01 10:35:01,2025-12-01 10:45:00,2025-12-01,Short,6816.75,6826.75,-500.00,Loss,9,true,58.67,6.60,32.47,Down,Very Strong,true,false,true,6832.43,6826.16,6819.90,Below Lower,6836.01,6816.32,0.0029,true,Normal,4.18
2025-12-01 10:53:01,2025-12-01 11:11:00,2025-12-01,Long,6839.50,6834.00,-275.00,Loss,17,false,43.95,33.73,12.24,Up,Strong,true,true,false,6833.06,6826.90,6820.74,Above Upper,6838.49,6815.31,0.0034,true,Normal,4.11
2025-12-01 11:16:01,2025-12-01 11:23:00,2025-12-01,Short,6829.75,6835.25,-275.00,Loss,6,true,55.36,15.10,31.56,Down,Very Strong,true,false,true,6842.07,6836.76,6831.45,Below Lower,6846.56,6826.97,0.0029,true,Normal,3.54
2025-12-02 09:55:01,2025-12-02 10:00:00,2025-12-02,Short,6840.75,6848.25,-375.00,Loss,4,true,30.02,13.47,24.39,Down,Strong,true,false,true,6853.13,6847.58,6842.02,Below Lower,6854.65,6840.50,0.0021,true,Normal,3.70
2025-12-02 10:33:01,2025-12-02 10:44:00,2025-12-02,Short,6838.75,6853.00,-712.50,Loss,10,true,40.05,10.01,37.16,Down,Strong,true,false,true,6855.79,6849.73,6843.66,Below Lower,6863.63,6835.82,0.0041,true,Normal,4.04
2025-12-02 10:44:01,2025-12-02 11:10:00,2025-12-02,Long,6853.00,6851.75,-62.50,Loss,25,false,40.28,27.88,19.81,Up,Strong,true,true,false,6849.56,6843.64,6837.72,Above Upper,6855.17,6832.10,0.0034,true,Normal,3.95
2025-12-02 11:11:01,2025-12-02 12:19:18,2025-12-02,Short,6849.75,6846.96,139.30,Profit,68,false,42.95,16.74,32.23,Down,Strong,true,false,true,6863.11,6857.64,6852.17,Below Lower,6865.46,6849.82,0.0023,true,Normal,3.65
2025-12-03 10:04:01,2025-12-03 10:14:00,2025-12-03,Long,6845.00,6832.75,-612.50,Loss,9,true,31.23,27.93,11.73,Up,Strong,true,true,false,6839.88,6832.78,6825.67,Above Upper,6844.16,6821.39,0.0033,true,Normal,4.73
2025-12-03 10:36:01,2025-12-03 10:57:00,2025-12-03,Long,6851.25,6845.00,-312.50,Loss,20,false,23.10,28.55,11.87,Doji,Weak,false,true,false,6848.93,6842.50,6836.07,Above Upper,6850.67,6834.33,0.0024,true,Normal,4.29
2025-12-04 09:47:01,2025-12-04 10:21:00,2025-12-04,Short,6859.00,6858.25,37.50,Profit,33,false,50.35,9.01,27.41,Down,Very Strong,true,false,true,6874.32,6867.74,6861.16,Below Lower,6878.83,6856.65,0.0032,true,Normal,4.39
2025-12-04 10:38:01,2025-12-04 10:51:00,2025-12-04,Long,6866.50,6857.25,-462.50,Loss,12,true,12.40,30.99,15.64,Doji,Weak,false,true,false,6863.73,6858.26,6852.80,Above Upper,6868.87,6847.65,0.0031,true,Normal,3.64
